mDt,mA,mQ,vDt,vA,vQ,sDt,sA,sQ,kDt,kA,kQ,g,attack
0.244001,258.5688,87.4892,53.72618,34582.76,1292.8143,55.63258,1.750494,37.160477,3617.352,4.552261,3.625932,0,1
0.508604,260.7054,87.4272,9.98591,34962.720611,473.2115,7.310566,2.211448,56.42304,54.048961,5.757987,-2.974595,0,0
0.514024,260.9898,87.3558,53.780643,33153.635296,1290.230406,56.330646,1.970904,37.592629,3651.773296,4.505597,3.350061,0,0
0.18992,253.4622,87.0754,8.544745,28800.773,1335.8301,7.092101,1.768047,35.785152,55.52748,5.009366,-2.697448,0,1
0.159619,240.1548,88.3946,8.139454,27633.604,1287.9601,7.556042,1.603435,37.27431,62.973614,2.704174,-2.697182,0,1
0.315459,244.9302,86.8232,5.55361,27639.732528,882.168342,9.517811,2.035627,44.381391,93.390789,3.772585,-2.99618,0,0
0.492074,265.5758,88.6688,9.165872,36270.662654,69.592307,7.388646,1.681739,0.708042,55.259371,1.88482,-1.989373,0,0
0.824627,288.4552,88.529,10.225332,37474.88,69.33616,7.32309,1.624883,1.290961,49.346786,1.334089,-2.230472,1,1
0.453624,254.957,87.7948,14.585867,30638.184,60.134613,5.772952,1.568949,-0.109661,36.902836,3.088224,-0.248852,0,1
0.385423,254.8218,87.6858,6.05392,29625.081245,870.562278,8.168676,2.106975,45.188477,67.305136,4.732057,-2.9966,0,0
0.495324,275.0192,88.4038,8.815967,39256.314831,1286.467146,7.493907,1.817172,37.676305,57.133777,3.710855,-2.997176,0,0
0.774796,273.8414,90.0264,8.567031,30831.816,2907.2878,7.757583,1.65658,26.098982,56.658577,1.774935,-2.699515,1,1
0.56084,265.332,87.1594,11.140611,36639.422176,67.649992,6.940502,2.133563,0.5309,48.439568,5.247765,-1.604982,0,0
0.559036,265.592,89.3226,10.815161,39213.939136,2509.061729,7.021518,2.139546,27.608115,49.956389,4.934598,-2.999016,0,0
0.223061,289.36838,86.9092,10.090928,38244.855,60.469036,6.868892,1.375249,0.090247,52.107143,3.214611,-1.065444,1,1
0.151058,257.7392,86.8146,8.188372,29792.344,74.09267,7.382133,1.369552,0.45485,60.10479,1.725766,-1.868973,0,1
0.476486,244.6372,88.9102,14.338777,26533.307,133.55002,5.815823,1.705183,3.190725,37.48898,3.746843,-2.214955,1,1
0.15305,254.2904,86.8486,7.736369,28078.338,926.7097,7.307711,1.61755,41.58929,58.70585,3.570662,-2.695385,0,1
0.271121,276.599,87.061,10.714218,33281.402,881.2379,6.676261,1.25533,44.088116,49.240536,2.976648,-2.691892,1,1
0.134625,257.87958,87.874,7.353741,35943.49,1294.1693,7.540216,1.841932,37.047348,62.979,5.103629,-2.697704,0,1
0.315548,251.8346,87.624,5.191539,29575.304843,473.697024,9.278732,1.889677,56.314631,87.966924,2.879459,-2.989074,0,0
0.448261,244.0578,89.0694,7.789759,29350.289659,1286.767784,8.001138,1.898333,37.609828,65.085851,3.154714,-2.997505,0,0
0.406044,263.3946,86.9464,13.201983,34925.164,73.958084,5.62495,1.756793,0.322649,35.185844,4.577912,-1.426992,0,1
0.577136,291.2138,87.4752,4.666298,35282.117,56.041306,10.337328,1.547928,1.361311,101.4065,1.099997,-2.671151,1,1
0.530591,260.2146,87.082,10.463708,34228.352547,68.078876,7.130963,2.280738,0.43228,51.243794,6.306035,-1.718565,0,0
0.371152,250.9758,87.6404,5.852951,28443.034414,873.286288,8.369974,2.130716,44.981291,70.868258,4.980617,-2.996682,0,0
1.159361,284.6982,87.0242,4169.7715,32930.57,62.834015,70.6057,1.298741,0.426075,4987.0854,1.042249,21975708.0,1,1
0.084636,244.0312,86.4818,6.410356,29223.688,70.99499,8.499854,1.841911,0.336799,79.51723,4.597927,-1.959242,0,1
0.480559,248.202,87.392,8.893035,27872.713996,472.642336,7.470453,1.916331,56.5259,57.183444,3.072985,-2.978694,0,0
0.374643,266.2952,87.3454,6.820251,37077.818057,61.450899,8.793616,1.787264,0.326498,79.148912,2.510393,-1.98808,0,0
0.232873,263.4368,86.8678,10.16179,35186.926,66.002846,6.830846,1.914071,0.058181,51.54355,5.511404,-1.324718,0,1
0.823827,268.92642,89.4052,83.23764,29509.746,2913.7556,62.306835,1.924568,26.05541,4175.565,3.486341,0.086451,1,1
0.353495,262.1574,87.4428,6.329388,33433.605825,471.571128,8.938168,1.900505,56.717315,81.652972,3.438008,-2.98475,0,0
0.188153,259.681,88.467,8.815433,32795.754,970.6447,7.001196,1.456047,39.31,54.473034,2.179535,-2.694961,0,1
-0.028967,259.5764,86.838,3.448508,32011.307,59.936954,9.702392,1.586203,-0.123447,99.529915,3.041635,-2.296109,0,1
1.339527,258.0814,87.096,4173.747789,31786.854374,482.500784,70.496817,2.003424,54.854373,4976.796136,4.628176,372618.509874,0,0
0.952875,265.1492,88.9636,457.655638,32330.055339,2091.940275,67.799303,1.826399,30.244205,4721.838361,3.233384,223.134085,0,0
0.918253,251.7164,89.03,18.050128,30885.161171,868.4491,5.329545,1.959274,45.226232,27.808042,3.822522,-2.986691,0,0
1.151229,256.9966,89.7358,455.04855,29778.521,2114.1367,68.75806,2.17415,30.050604,4783.438,3.66171,218.10782,1,1
0.623052,296.588,88.3226,6.023946,40931.004,459.97488,9.937638,1.599097,59.152542,95.075066,1.42856,-3.284746,1,1
0.562802,270.87,88.3014,10.67547,36101.3879,879.092558,7.029419,1.632322,44.478154,50.050947,2.198526,-2.992177,0,0
0.794469,289.97922,88.0536,9.602341,37942.816,63.82089,7.665136,1.659007,1.20829,54.62117,1.905249,-2.080946,1,1
0.363825,253.288,87.6372,5.668968,29764.911056,870.785976,8.482933,2.105072,45.175767,72.88046,4.689339,-2.996784,0,0
0.269827,277.052,89.131,10.40279,43711.145,2089.9897,6.490586,1.626185,29.949379,46.70243,3.675509,-2.698705,0,1
0.528233,266.6754,88.512,10.163064,34851.814835,467.745856,7.242735,1.749246,57.281921,53.320081,2.797319,-2.973412,0,0
0.384231,248.5962,88.0224,6.344927,32296.125146,471.971898,8.659047,1.826675,56.578554,76.898252,2.447234,-2.98556,0,0
1.215511,259.9658,87.0698,4170.663487,30637.21303,73.263728,70.580513,1.847615,0.436576,4984.706226,3.139359,16163412.544452,0,0
0.479576,261.5358,88.9838,8.983969,33138.781918,931.805938,7.440875,1.723752,41.413649,56.386797,2.371627,-2.99448,0,0
0.543897,268.5788,87.9444,10.379035,35472.120991,882.659709,7.175087,1.676975,44.243876,52.233548,2.442356,-2.992363,0,0
0.291908,262.4514,88.074,11.32252,33070.613,469.41254,6.449134,1.558067,56.639652,46.326336,3.093302,-2.669983,0,1
0.442109,245.6956,86.5044,81.445175,26171.010141,69.419981,63.70412,2.403755,0.611979,4332.62247,7.340197,5964.785552,0,0
1.770058,242.9532,87.6746,11173.101,26545.525,885.8479,70.64657,2.018021,44.0288,4990.95,3.751887,794459.4,0,1
0.356504,251.3352,87.406,6.499538,31729.250041,71.749164,8.891833,2.034041,0.431228,80.566757,3.731459,-2.314251,0,0
2.752364,261.0232,87.8384,25993.924,34836.863,480.26468,70.65419,1.932893,55.15282,4991.6724,3.597024,14631515.0,0,1
0.052251,269.1752,87.5414,5.829201,37759.086,465.55865,8.719001,1.440717,57.404015,83.69488,2.102938,-2.685045,0,1
0.269857,277.1846,89.1434,10.402757,43788.203,2089.874,6.49059,1.624519,29.951105,46.702484,3.660422,-2.698705,0,1
0.687187,268.4462,88.3112,13.137136,36363.635106,877.989555,6.030877,1.887462,44.560366,36.178541,3.950641,-2.991229,0,0
1.431374,270.02737,87.377,11172.143,31140.791,879.5867,70.353905,1.096142,44.176857,4991.343,0.912718,805277.2,1,1
0.752922,289.16522,87.1996,9.134618,36025.613,60.87112,8.015392,1.603873,0.896753,59.975994,1.22876,-1.980159,1,1
0.542774,253.219,88.4096,10.092565,29992.277439,1289.845428,6.952182,1.835514,37.531376,48.637821,2.760996,-2.996838,0,0
0.589974,250.9102,87.7388,10.880804,29574.172936,879.767775,6.845161,1.95903,44.472619,47.156376,4.404332,-2.992328,0,0
0.53313,267.0846,87.5582,10.217696,32538.398243,59.631413,7.188945,1.743333,0.266011,52.07376,2.527947,-1.383035,0,0
0.108158,247.8344,88.3422,5.438115,27509.227,934.7226,8.084979,1.962488,40.421516,71.64288,5.368868,-2.6972,1,1
0.536315,251.3002,86.9824,10.329193,29799.22768,485.79529,7.050791,2.109513,54.313594,49.897025,5.432898,-2.976086,0,0
0.102051,240.5196,87.96,7.377684,26296.938,891.5512,8.049719,1.927051,43.2354,71.19546,5.18331,-2.694524,0,1
0.702196,279.69882,87.5712,7.792203,32533.145,484.73764,8.581202,1.619532,54.820465,69.71341,1.445081,-3.282536,1,1
0.622977,267.021,87.8572,11.215401,37672.896559,63.717608,6.279827,2.0745,0.511779,39.269785,4.781113,-1.690394,0,0
0.401338,260.2996,88.605,6.786487,30713.17744,2100.896175,8.147615,1.851098,30.073573,67.555964,3.302071,-2.999264,0,0
0.606922,252.5728,87.484,11.354999,30220.5163,879.788544,6.720556,2.007334,44.495075,45.370237,5.016388,-2.991943,0,0
0.60847,252.7372,87.6294,11.353704,30094.072136,879.692056,6.720355,1.926592,44.488301,45.368923,4.244093,-2.991943,0,0
0.751097,287.96442,89.2348,8.717341,38461.176,82.48495,8.021289,1.564471,2.344452,60.161194,0.904494,-2.643922,1,1
0.454579,253.5668,87.0978,7.960657,28119.198338,927.155835,7.64855,1.923754,41.884133,59.102215,3.896355,-2.995422,0,0
0.369658,241.363,89.8748,6.354815,28325.626031,1697.846325,8.830527,2.044315,33.028987,79.654509,4.221024,-2.998842,0,0
0.354164,245.9878,87.0428,6.213725,28086.931251,60.652568,8.980824,1.97649,0.374058,82.457847,3.564245,-2.103072,0,0
0.709024,264.4264,88.1112,14.003502,34450.724183,879.875635,5.961915,1.91865,44.435518,35.313257,4.071538,-2.990295,0,0
1.32316,258.5388,87.0652,4173.070064,30368.909295,67.240149,70.514688,1.833955,0.28735,4978.48519,3.1886,19187252.661988,0,0
0.013418,269.3148,86.873,4.692183,34186.992,58.29507,9.209531,1.420581,-0.023803,91.96586,2.081251,-1.998557,0,1
0.32908,247.282,89.0376,84.687355,28044.225,2914.0981,59.505234,1.934427,25.429316,3974.4595,5.709046,0.68208,0,1
0.36185,251.1112,87.6414,5.97389,31702.360435,472.235606,8.915378,1.838314,56.580265,81.617083,2.511452,-2.986459,0,0
0.708253,271.5458,87.7588,7.863465,29640.076,467.10672,8.5382,1.599331,57.777874,69.7573,1.07487,-3.28087,1,1
2.748161,261.075,87.8262,25993.867,34940.0,481.9256,70.654495,1.929217,54.86998,4991.7017,3.57301,14530858.0,0,1
0.691981,258.7306,87.0014,13.354118,32758.406824,72.118998,5.95416,2.046943,0.54375,35.247285,4.718561,-1.688611,0,0
0.092358,268.01038,87.7282,6.803614,38145.457,465.59622,8.274194,1.490811,57.37219,75.446785,2.403817,-2.681833,0,1
0.368303,253.768,87.025,6.663064,31264.632576,473.013975,8.586025,2.018977,56.508646,75.035843,4.032679,-2.984516,0,0
0.95423,286.3974,87.7628,13.350176,35876.32,60.759815,6.541859,1.725488,0.943168,38.68719,2.4539,-1.382044,1,1
0.171719,260.48077,86.689,8.400089,34279.137,67.46808,7.345665,1.550118,-0.010664,59.355804,3.104439,-1.658872,0,1
0.653114,262.7542,88.1546,451.115696,30079.458582,1278.232699,69.305135,1.853463,38.058141,4863.718111,3.29395,603.166905,0,0
0.097735,278.26038,87.7932,6.490596,38240.594,1289.6869,7.915266,1.395735,37.253086,69.24604,3.255529,-2.698006,1,1
0.213277,252.8452,88.175,9.240911,28839.156,890.02856,6.895732,1.551877,43.33318,52.4901,2.64646,-2.693662,0,1
0.502952,264.8686,88.6776,9.57756,35690.381334,69.733658,7.365421,1.689811,0.725993,54.954543,1.944491,-1.906768,0,0
0.360981,247.676,88.0214,6.663284,30171.093424,478.269742,8.834058,2.108554,55.467894,79.480481,4.432834,-2.98399,0,0
0.698563,257.9122,87.0052,13.467036,32427.680891,72.613173,5.912385,2.06267,0.540715,34.741921,4.83888,-1.701813,0,0
0.063545,242.8908,86.7082,6.272136,27120.143,883.0485,8.432672,1.774519,43.975758,78.7745,3.686799,-2.69549,0,1
0.712422,284.9826,88.4642,7.968452,35956.395,924.74524,8.331826,1.488196,42.281525,65.571815,0.664377,-3.295261,1,1
0.649854,268.703,89.6348,6.269101,31754.113,1285.1267,9.560007,1.618728,37.97769,87.45842,1.360146,-3.298041,1,1
0.090183,256.87598,88.372,4.992544,27951.66,525.1804,8.127284,1.649027,48.216347,71.32781,3.265308,-2.692491,1,1
0.662251,269.729,88.5402,12.402742,39105.000759,60.600784,6.292144,2.015952,0.493853,39.628343,4.352015,-1.214428,0,0
0.174177,259.15338,88.4256,8.510154,32582.13,968.8203,7.170863,1.446185,39.424538,57.15061,2.11806,-2.695054,0,1
2.072131,260.6292,88.5466,11178.700228,34662.921707,475.718628,70.585034,1.971425,55.846338,4985.142066,3.764999,2754359.634116,0,0
0.047058,278.69,88.4976,5.278641,32522.879,2113.8792,8.726235,1.160306,29.491009,84.25696,1.54259,-3.299395,1,1
0.548287,254.606,88.1702,16.770163,30179.152,872.65674,5.217428,1.696049,44.629967,30.229002,3.908751,-2.687409,0,1
0.712152,283.49582,88.4732,7.968849,35146.105,925.048,8.331507,1.491421,42.26032,65.56783,0.690675,-3.295264,1,1
0.471653,252.0534,88.2964,8.898362,30230.482148,1287.952147,7.690986,1.791571,37.62066,59.964681,2.401288,-2.996994,0,0
0.265357,257.7634,87.8976,10.550848,30148.604,467.32495,6.577608,1.668019,57.04282,48.25767,3.950792,-2.672563,0,1
0.566739,261.4878,87.7502,54.663354,35917.535851,1289.2898,54.99364,2.006574,37.60398,3533.237544,4.687362,3.356717,0,0
0.348186,269.57858,88.8116,11.840584,38817.273,470.05676,6.101342,1.690043,56.43971,41.373558,3.814377,-2.670637,0,1
0.777377,292.91702,88.0312,9.368786,37789.473,877.4141,7.87535,1.571332,44.983433,57.881668,1.608389,-3.29346,1,1
0.073049,263.3758,87.7406,5.867312,38109.78,1292.9026,8.0819,1.773796,37.113438,71.13551,4.61147,-2.698321,0,1
0.45233,243.797,88.5586,8.365504,28066.379391,1288.801366,7.906366,1.865736,37.562144,63.502933,2.811961,-2.997198,0,0
0.589682,250.4684,87.7734,10.88139,29333.619001,879.642852,6.844864,1.966488,44.478725,47.153405,4.484406,-2.992325,0,0
0.423921,254.9306,87.6052,8.099513,32644.512984,477.418133,8.203449,2.323898,55.662406,68.520221,6.72281,-2.979415,0,0
2.74073,254.4402,87.7006,25993.564,29578.625,1288.9437,70.655876,1.936775,37.62095,4991.8315,3.592838,2031346.0,0,1
0.070848,260.3278,87.9492,5.868193,36873.684,1298.185,8.082732,1.791185,36.871067,71.14416,4.676696,-2.698334,0,1
0.650969,265.6166,88.5242,451.081663,31469.032004,2090.819014,69.313334,1.801911,30.296041,4864.480728,3.030247,223.559201,0,0
0.75341,287.6282,87.171,9.134371,35556.32,60.68916,8.015228,1.603985,0.891263,59.97447,1.207846,-1.972378,1,1
0.819017,259.9466,89.1378,460.9708,31604.39,2088.3386,67.28981,1.614431,29.99909,4646.3057,3.343159,224.17935,0,1
0.243207,266.8042,87.817,9.784702,36393.844,72.452515,6.670333,1.513904,0.436999,49.248425,2.693707,-1.685165,0,1
0.539326,283.04343,87.2904,3.560408,33875.414,54.74991,10.967933,1.651121,0.583934,112.68222,1.72033,-2.893161,1,1
0.372434,244.0274,89.7714,6.274861,29631.895849,1694.488342,8.900351,1.956643,33.133999,80.980592,3.708827,-2.998848,0,0
0.304546,245.7366,88.9452,84.30492,27308.37,2915.1218,59.908325,1.992002,25.42088,4011.111,6.120582,0.680223,0,1
0.363492,242.7278,87.007,6.572169,27090.426107,883.058951,8.732667,2.070953,44.297621,78.474389,3.980217,-2.995487,0,0
0.68144,291.2712,87.6098,6.88717,37367.3,921.0186,8.570692,1.845677,42.60747,68.9538,3.518996,-3.296302,1,1
0.352036,250.045,87.7234,6.422148,30882.303775,69.579692,8.965179,2.059032,0.45071,81.933983,3.921681,-2.276436,0,0
0.617948,287.532,87.7488,5.877506,38284.816,461.50977,9.798937,1.667256,58.931942,92.45973,1.59521,-3.285996,1,1
1.200001,258.0838,86.8028,4170.5674,30002.275,74.445114,70.58367,1.893505,0.579217,4985.004,3.301973,15654695.0,0,1
0.467897,246.5154,87.0902,8.747354,26633.514563,471.635664,7.618897,1.945265,56.742295,59.540647,3.276014,-2.978487,0,0
0.417689,254.1842,87.304,7.593209,29628.52427,117.039584,7.94326,1.724356,16.381941,63.924662,2.223065,-2.71831,0,0
0.576867,242.2186,89.2088,83.84674,25236.895614,2917.566003,61.009115,2.332561,25.694626,4084.38534,6.77017,0.375799,0,0
0.742257,271.56302,86.7174,81.88387,30151.736,65.368774,63.84387,1.923137,1.119022,4318.1895,3.381628,6665.75,1,1
0.589214,249.61,87.2228,11.2911,29223.1491,886.08276,6.844368,2.192488,44.054842,47.060843,6.304449,-2.991871,0,0
0.324327,247.9774,87.2814,5.56318,30117.887689,467.288614,9.499895,2.126718,57.511602,92.555076,4.82782,-2.986457,0,0
0.456345,242.669,87.5708,8.466289,24745.481839,474.075787,7.806488,1.934247,56.251958,62.473996,3.235864,-2.979119,0,0
0.633445,269.8818,88.3692,11.777586,38569.052229,60.616491,6.457805,2.036026,0.430519,41.879152,4.506738,-1.305757,0,0
0.594403,251.1716,87.371,11.230877,30486.435753,881.586559,6.871621,2.118989,44.372685,47.44245,5.719256,-2.991814,0,0
0.05236,251.9856,87.1512,6.122139,31862.77,71.65322,8.664676,1.723513,0.130593,82.22832,3.377898,-2.012006,0,1
0.413417,256.9622,86.757,13.469705,31460.383,74.96255,5.538207,1.674574,0.380099,34.09267,3.762124,-1.448575,0,1
0.652757,268.62582,87.23,6.364814,32388.242,64.6711,9.345392,1.787837,1.047823,83.60134,2.258675,-2.542782,1,1
2.748642,260.8518,87.8678,25993.865306,34863.653037,481.333123,70.6545,1.93284,54.966811,4991.701525,3.59438,14566649.881313,0,0
0.38007,262.8418,88.0104,6.32158,37758.218373,1294.550692,8.258843,2.081132,37.357423,68.668788,4.997771,-2.998291,0,0
0.067103,279.158,88.4058,5.742015,31899.85,2114.5237,8.296838,1.152539,29.482824,76.05331,1.603009,-3.299357,1,1
0.72362,277.669,87.6072,8.348462,31803.662,485.4024,8.302221,1.609262,54.707798,64.85099,1.354814,-3.28124,1,1
0.092694,243.2746,86.5902,6.495885,28106.643,71.27294,8.354494,1.848961,0.327757,76.88584,4.794136,-1.970304,0,1
0.594877,294.4844,88.0858,5.356414,39941.707,461.2887,10.311614,1.559223,58.932823,102.65865,1.074112,-3.287252,1,1
0.541323,252.4376,88.2718,10.426067,29669.241306,1291.660725,7.01746,1.803878,37.463901,49.610599,2.506055,-2.996572,0,0
0.579502,268.6916,88.046,10.821501,37670.130889,69.048684,6.673011,1.793277,0.701962,44.682649,2.870287,-1.828818,0,0
2.667183,253.1888,87.7974,25991.85,29456.715,491.00876,70.66422,1.850987,53.45429,4992.619,2.849477,13998617.0,1,1
0.043969,249.9868,87.262,5.902589,31022.55,70.386154,8.791329,1.768089,0.138037,84.57372,3.6536,-2.016458,0,1
0.215324,249.859,88.1398,8.718467,27934.885,493.8112,7.29512,1.806263,52.640182,59.313118,4.832318,-2.679341,1,1
0.512491,267.5422,88.6418,9.626173,37218.212219,64.731493,7.306832,1.713238,0.498649,54.242268,2.291079,-1.734119,0,0
0.536928,281.9894,87.3962,3.543019,35243.1,55.368546,11.031595,1.770566,0.581534,113.85327,2.435593,-2.902412,1,1
0.6366,270.3836,88.2708,11.875465,38652.895651,62.217867,6.425047,2.028395,0.477704,41.416819,4.464492,-1.381851,0,0
0.318738,244.662,86.838,5.609118,27606.884556,882.082156,9.442292,2.04167,44.386468,91.929408,3.798185,-2.996161,0,0
0.544169,261.4434,88.2796,9.660616,31505.483996,1691.755424,6.787186,1.800977,33.317713,46.423507,3.260306,-2.998388,0,0
-0.023564,262.27338,86.8246,3.614109,33228.473,59.861874,9.678555,1.55345,-0.126072,99.8448,2.81359,-2.257164,0,1
0.70167,264.6592,87.2582,13.418981,35374.491055,70.331533,5.954127,2.025316,0.589152,35.230303,4.685757,-1.608297,0,0
0.301048,295.5312,88.06,11.034528,40675.17,55.3024,6.3404,1.218014,0.354561,44.697495,2.125186,-0.687208,1,1
0.500231,266.7164,87.7736,9.367747,35631.953971,882.641543,7.400942,1.763783,44.255975,55.441703,2.96925,-2.993417,0,0
0.277078,278.89978,87.2172,10.700462,34380.953,879.35614,6.638496,1.207643,44.214344,48.712334,2.663648,-2.69196,1,1
0.832759,262.9356,88.9938,455.080487,30702.500653,2091.787362,68.386348,1.80802,30.245137,4776.995353,3.086315,223.239708,0,0
0.171093,262.3394,87.9504,8.607183,33292.914,927.3537,7.279208,1.325275,41.452766,58.86245,1.388558,-2.694324,0,1
2.755053,257.4524,87.398,25993.858141,34499.679334,77.640796,70.654409,2.045329,0.744343,4991.693039,4.446534,559848257.57002,0,0
0.693206,280.1098,87.239,7.647274,31987.137,67.32448,8.556997,1.48629,1.345359,68.97384,0.72812,-2.446849,1,1
0.111079,243.2926,89.1288,6.888752,28272.736,1287.0593,8.186011,1.596307,37.254803,73.755875,2.956856,-2.697616,0,1
0.686185,276.7228,88.1842,7.516101,30515.94,117.42839,8.665283,1.641924,16.648306,71.0919,1.783648,-3.020509,1,1
0.140902,252.227,87.933,7.40927,26558.258,532.39233,7.296415,1.534477,48.54455,58.339188,2.806652,-2.687216,0,1
0.479978,250.3592,88.1004,8.683079,26631.441775,126.24312,7.266013,1.93634,14.745947,53.09505,3.951509,-2.734627,0,0
2.794139,255.7476,87.3858,25994.494057,33182.431494,78.295758,70.651093,2.001666,0.636547,4991.380156,4.043316,550513358.72583,0,0
0.452459,261.2734,88.1472,8.407768,33304.134652,929.066732,7.676272,1.657143,41.667602,60.039395,1.806617,-2.994837,0,0
0.545217,262.8928,87.6892,54.286565,36285.913708,1289.510603,55.55759,1.998805,37.599473,3583.096819,4.601933,3.355605,0,0
0.636764,270.2854,87.0754,6.080692,33043.418,64.943756,9.745391,1.810084,1.073206,91.318596,2.491134,-2.557223,1,1
0.107953,240.313,88.8834,6.814174,27321.957,1288.7014,8.206422,1.645865,37.20284,74.25435,3.184768,-2.697656,0,1
0.359896,245.1262,87.0472,6.377807,27726.489474,60.823372,8.921492,1.992664,0.379587,81.345995,3.672168,-2.072602,0,0
0.837877,258.4398,89.4758,16.909123,31102.264776,2087.901414,5.555982,1.94448,30.299648,30.381217,3.822368,-2.997811,0,0
0.613984,281.5992,87.2338,5.862918,34365.5,60.216217,9.635177,1.689442,0.933663,88.63856,1.653776,-2.52311,1,1
0.712096,266.8394,89.0392,13.624421,34883.840408,1691.131663,5.909828,1.861839,33.283905,34.685309,3.717516,-2.997554,0,0
0.593571,274.4982,87.8758,5.0828,31582.281,469.13065,9.957054,1.631977,57.509205,94.975174,1.221224,-3.289772,1,1
0.379155,252.7028,87.3656,6.010502,28615.962472,466.609937,8.347299,2.09393,57.627464,70.632712,4.856584,-2.987782,0,0
2.711047,252.2244,87.892,25992.387,30162.791,491.84393,70.661224,1.934562,53.307392,4992.336,3.322354,13950901.0,1,1
0.3401,250.0614,87.1642,5.64879,28810.51843,466.707238,9.253127,2.141451,57.633929,87.595305,5.072769,-2.986728,0,0
0.216717,255.8794,87.5336,53.017143,35280.664,1293.2771,56.71301,1.863903,37.13708,3714.9463,5.319786,3.62252,0,1
0.534374,267.7572,88.3404,9.867815,36431.861848,72.602928,6.972154,1.716579,0.733806,48.90919,2.125769,-2.04109,0,0
0.36424,253.7956,87.0276,6.58602,31213.360621,473.177638,8.652344,2.020983,56.478987,76.242162,4.04657,-2.984648,0,0
0.563029,269.8638,86.8274,4.722825,31082.67,467.92123,10.688949,1.735792,57.843964,111.32708,1.725787,-3.289746,1,1
0.412932,243.44,87.2968,7.560735,25031.8288,474.39911,8.237631,1.93784,56.226715,70.053971,3.260027,-2.981444,0,0
1.776069,242.866,87.6096,11173.247904,26672.687644,886.379588,70.645005,2.008271,43.995463,4990.802885,3.703231,793504.019091,0,0
0.2631,264.07098,88.9748,10.590591,38272.062,2509.0012,6.685893,1.871652,27.306995,49.73181,4.900267,-3.299012,0,1
0.6112,260.7978,88.496,11.323449,31953.244115,1693.930784,6.463662,1.934408,33.239632,42.015126,4.262366,-2.997988,0,0
0.833101,262.1834,89.0014,455.079891,30553.103764,2092.013398,68.386434,1.82056,30.239769,4777.003486,3.151751,223.190614,0,0
0.539367,267.7648,87.9254,10.303606,35006.167481,882.853435,7.213717,1.657399,44.231213,52.815976,2.208197,-2.992397,0,0
0.432629,242.578,87.5366,7.318682,30505.651116,68.69306,8.032415,1.928622,0.525398,65.890679,3.142078,-2.218011,0,0
2.751884,258.4598,87.3286,25993.926802,33792.204784,77.837022,70.654189,1.947971,0.649728,4991.672208,3.769712,557029695.9006,0,0
0.392675,259.9748,86.71,13.053812,33164.715,71.9479,5.653808,1.722814,0.252159,35.54451,4.256741,-1.371466,0,1
0.690301,267.3878,88.3144,451.227053,30906.347011,1276.031953,69.27338,1.767065,38.144227,4860.829032,2.664267,605.198663,0,0
0.255764,262.86218,86.7368,10.765884,35736.707,68.905846,6.675583,1.878455,0.207659,49.24607,5.271032,-1.348542,0,1
0.695648,279.018,87.4714,7.340225,31258.182,923.0,8.499601,1.658271,42.482315,67.9046,1.959744,-3.295855,1,1
2.078127,259.5448,88.6976,11178.756361,34358.583593,474.055354,70.584333,1.992161,56.122188,4985.075962,3.885771,2773712.594156,0,0
2.75164,258.1414,87.3068,25993.928121,33741.203806,77.541474,70.654188,1.955686,0.647705,4991.672129,3.799824,561284058.54855,0,0
0.483835,256.3252,87.796,52.6102,33838.804245,1292.329584,58.135311,2.051453,37.468063,3816.746819,4.793398,3.330353,0,0
0.569619,265.2478,89.475,10.754598,39637.281195,2097.161775,6.842753,2.118333,30.097941,47.327861,4.881661,-2.998676,0,0
0.188427,253.7796,88.2474,8.574319,27476.23,894.6454,6.952175,1.537275,42.99522,53.277184,2.795571,-2.694496,0,1
0.491073,260.756,88.5744,9.220412,33572.369264,969.213665,7.355636,1.711737,39.731874,55.016333,2.215934,-2.994749,0,0
0.22775,269.473,89.0752,9.579548,41281.17,2094.8955,6.840669,1.764902,29.846712,51.981834,4.370393,-2.698784,0,1
0.505056,244.5652,89.5612,8.983461,26603.950949,2915.928655,7.29195,2.104843,25.696713,54.202059,5.122826,-2.999457,0,0
1.636503,249.8288,88.1464,11176.034,29615.176,885.09033,70.31126,1.678165,43.691483,4987.3164,3.146863,795209.6,0,1
0.468585,254.7472,87.5594,8.521099,29868.314092,1333.084072,7.629577,2.028397,36.194178,59.049049,4.917987,-2.997465,0,0
1.201597,257.5406,86.9924,4170.619964,29594.480352,482.804342,70.582266,1.892852,54.815478,4984.871156,3.319021,372195.078926,0,0
0.679417,279.256,87.5138,7.218662,33833.652,482.68448,8.858399,1.806899,55.190613,74.22222,3.00976,-3.284053,1,1
0.428856,258.2056,87.009,8.10635,30237.265329,78.728919,7.931208,1.693199,0.743114,63.888401,2.147287,-2.290858,0,0
0.571124,270.22623,86.965,4.878535,31212.559,468.90555,10.466075,1.736314,57.65043,106.404625,1.72002,-3.289527,1,1
0.626959,296.68002,88.3048,6.101398,40934.902,460.02835,9.849456,1.597321,59.144535,93.2947,1.425738,-3.284618,1,1
0.674337,269.4012,88.6678,450.920564,31778.498239,1681.955843,69.345491,1.72609,33.581978,4867.650713,2.445149,347.072414,0,0
0.947647,251.672,89.0356,18.883437,30678.119216,868.747533,5.254167,1.961638,45.202368,26.960212,3.871366,-2.985845,0,0
