s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,RUL_binary,attack
-0.036347,9058.95,17.6313,0.098843,391.875,-0.048151,38.9648,0 healthy,0
-0.126664,9059.03,17.8736,0.100661,391.875,-0.048151,38.9595,0 healthy,0
-0.080763,9059.24,17.52,0.100526,391.9,-0.073278,38.959,0 healthy,0
-0.00469,9059.48,19.6086,0.116348,391.95,-0.163512,38.9575,0 healthy,0
-0.00469,9059.57,19.7644,0.116358,391.875,-0.208968,38.9497,0 healthy,0
0.062257,9059.6,20.2707,0.124557,391.9,-0.230714,38.9462,0 healthy,0
0.005076,9059.68,20.0772,0.125226,391.875,-0.164156,38.9415,0 healthy,0
0.005076,9059.46,22.0483,0.123332,391.875,-0.164156,38.9472,0 healthy,0
0.020642,9059.5,21.9492,0.124651,391.9,-0.190941,38.9475,0 healthy,0
0.089279,9059.69,22.3616,0.122907,391.925,-0.220783,38.9475,0 healthy,0
0.212014,9060.1,24.1729,0.123349,391.925,-0.220783,38.9353,0 healthy,0
0.155081,9060.41,21.2493,0.127215,392.0,-0.209631,38.942,0 healthy,0
0.078423,9060.4,21.2462,0.125061,392.025,-0.049649,38.9388,0 healthy,0
-0.000863,9060.76,22.0047,0.123189,392.075,-0.149309,38.9228,0 healthy,0
-0.029839,9060.72,22.1166,0.123446,392.075,-0.149309,38.924,0 healthy,0
0.064926,9060.82,21.7772,0.124136,392.075,-0.149309,38.9193,0 healthy,0
0.1802,9060.88,22.0027,0.127653,392.075,-0.149309,38.9158,0 healthy,0
0.167566,9061.11,19.6703,0.129192,392.125,-0.092285,38.9188,0 healthy,0
0.093173,9061.4,19.1071,0.129038,392.125,-0.092285,38.9235,0 healthy,0
0.126029,9062.16,18.4411,0.104294,392.225,-0.292937,38.9138,0 healthy,0
0.083431,9062.34,19.6019,0.130678,392.275,-0.396027,38.909,1 fault,0
0.018469,9062.66,18.8237,0.13062,392.325,-0.00178,38.906,1 fault,0
0.045736,9062.82,18.068,0.12972,392.325,-0.00178,38.9098,1 fault,0
-0.021673,9063.53,21.4512,0.152321,392.35,-0.020883,38.9103,1 fault,0
-0.028487,9063.69,20.6647,0.152672,392.35,-0.020883,38.9135,1 fault,0
0.048586,9063.86,21.7401,0.152162,392.375,-0.086888,38.9103,1 fault,0
0.011163,9064.1,21.3429,0.149722,392.375,-0.086888,38.9025,1 fault,0
-0.085796,9064.11,21.4259,0.153764,392.375,-0.086888,38.8965,1 fault,0
-0.08209,9064.61,21.8778,0.168933,392.425,-0.171035,38.893,1 fault,0
-0.002375,9064.78,22.1171,0.170805,392.45,-0.184594,38.8923,1 fault,0
0.08028,9065.26,23.1321,0.1693,392.525,-0.232391,38.8868,1 fault,0
0.033945,9065.25,22.646,0.175392,392.575,0.165414,38.8813,1 fault,0
0.031781,9065.46,22.1388,0.162059,392.625,0.158571,38.8763,1 fault,0
-0.107793,9066.19,16.3058,0.165002,392.65,0.148455,38.8623,1 fault,0
-0.143238,9066.39,17.2049,0.174574,392.625,0.218337,38.8615,1 fault,0
-0.147,9066.98,16.1661,0.170277,392.675,0.131961,38.8473,1 fault,0
-0.143845,9067.56,16.2021,0.169277,392.7,0.110588,38.836,1 fault,0
-0.066686,9068.1,16.3352,0.171484,392.875,0.061781,38.8298,1 fault,0
-0.147996,9068.78,16.3055,0.144969,392.975,0.048564,38.82,1 fault,0
-0.132094,9069.57,22.1834,0.123749,393.0,0.0,38.8125,1 fault,0
-0.142203,9069.97,21.4212,0.123734,393.0,0.0,38.804,1 fault,0
-0.062843,9070.12,21.1689,0.133543,393.0,0.0,38.801,1 fault,0
-0.069145,9071.15,23.6545,0.135618,393.05,-0.096321,38.7935,1 fault,0
-0.015546,9072.21,30.3526,0.139199,393.275,0.725347,38.7837,1 fault,0
0.070487,9072.67,30.5903,0.138876,393.375,0.799103,38.776,1 fault,0
0.008391,9072.97,35.3215,0.134441,393.425,0.685473,38.77,1 fault,0
0.008391,9073.16,35.8989,0.131429,393.5,0.608155,38.761,1 fault,0
0.018691,9074.76,49.9513,0.179704,393.65,0.41631,38.7487,1 fault,0
0.115977,9075.13,49.5206,0.182938,393.7,0.315885,38.7522,1 fault,0
0.16407,9075.9,53.5901,0.246876,393.85,0.202721,38.745,1 fault,0
0.150636,9076.43,57.1417,0.254359,393.975,0.350857,38.7402,1 fault,0
0.05554,9076.99,62.8971,0.274937,394.025,0.299735,38.7325,1 fault,0
0.034762,9077.8,65.5571,0.255546,394.2,0.163677,38.7182,1 fault,0
0.039759,9080.28,67.9533,0.270917,394.35,0.047321,38.6928,1 fault,0
0.12703,9081.01,77.4592,0.280279,394.45,0.036233,38.6857,1 fault,0
0.156655,9081.59,80.7752,0.301561,394.525,0.076285,38.676,1 fault,0
0.082471,9082.19,81.8828,0.313327,394.6,-0.010984,38.6655,1 fault,0
0.0783,9082.87,83.3493,0.311139,394.675,0.110077,38.663,1 fault,0
0.043787,9083.42,83.7473,0.325302,394.75,0.109095,38.653,1 fault,0
0.089914,9084.12,92.5757,0.319064,394.825,0.079877,38.6447,1 fault,0
-0.12065,9053.25,15.8583,0.126338,393.2,0.070168,38.8267,0 healthy,0
-0.115289,9053.15,16.436,0.126965,393.2,0.070168,38.8317,0 healthy,0
-0.115289,9053.01,16.5843,0.126869,393.2,0.070168,38.8342,0 healthy,0
-0.140953,9053.07,17.2086,0.120999,393.175,0.000111,38.8148,0 healthy,0
-0.21982,9053.05,17.2938,0.121738,393.15,0.062956,38.8128,0 healthy,0
-0.238202,9053.32,20.7388,0.115618,393.125,0.094594,38.814,0 healthy,0
-0.324913,9053.16,23.1781,0.115853,393.1,0.128379,38.811,0 healthy,0
-0.350193,9053.28,24.2714,0.113471,393.15,0.128897,38.8183,0 healthy,0
-0.422199,9053.25,23.9975,0.098638,393.175,0.17041,38.8215,0 healthy,0
-0.146665,9053.42,25.6396,0.083518,393.275,0.029747,38.8165,0 healthy,0
-0.198449,9053.55,27.222,0.076251,393.225,0.117822,38.817,0 healthy,0
-0.198449,9053.62,27.3111,0.077001,393.275,0.307434,38.8132,0 healthy,0
-0.255165,9053.73,27.8198,0.077497,393.3,0.235,38.8167,0 healthy,0
-0.259241,9054.07,22.2943,0.063828,393.275,0.307434,38.808,0 healthy,0
-0.159194,9054.37,24.049,0.069041,393.275,0.307434,38.8068,0 healthy,0
-0.123992,9054.48,24.4943,0.066238,393.225,0.382179,38.8045,0 healthy,0
-0.100849,9054.48,24.508,0.065308,393.2,0.389112,38.7987,0 healthy,0
-0.147636,9054.74,26.2987,0.067052,393.125,0.29878,38.7985,0 healthy,0
-0.187232,9055.04,25.079,0.06882,393.075,0.321106,38.7975,0 healthy,0
-0.224302,9055.17,25.6102,0.07362,393.05,0.387892,38.7965,0 healthy,0
-0.231531,9055.3,25.3555,0.080431,393.1,0.292968,38.7932,0 healthy,0
-0.151285,9055.42,26.3102,0.080324,393.15,0.200673,38.7997,0 healthy,0
-0.177664,9055.6,27.5715,0.086375,393.275,0.07672,38.8133,0 healthy,0
-0.11418,9055.62,27.8139,0.086274,393.275,0.07672,38.8117,0 healthy,0
-0.047447,9055.6,28.0032,0.082326,393.25,0.144591,38.8092,0 healthy,0
-0.019081,9055.74,28.077,0.082556,393.275,0.131569,38.803,0 healthy,0
-0.019081,9055.83,27.9211,0.091779,393.3,0.124133,38.8068,0 healthy,0
0.051718,9056.19,27.227,0.088743,393.3,0.124133,38.8075,0 healthy,0
0.151745,9056.95,26.9693,0.089666,393.275,0.07672,38.7945,0 healthy,0
0.170836,9057.4,26.2801,0.090307,393.275,0.07672,38.795,0 healthy,0
0.205711,9057.62,23.5849,0.090573,393.25,0.144591,38.8005,0 healthy,0
0.304222,9057.74,24.4837,0.091094,393.25,0.144591,38.8053,0 healthy,0
0.328307,9058.07,24.0242,0.090266,393.325,0.100094,38.8045,0 healthy,0
0.328307,9058.55,18.1177,0.090749,393.325,0.100094,38.8083,0 healthy,0
0.237019,9058.74,17.6689,0.090749,393.25,0.144591,38.8073,0 healthy,0
0.305209,9058.63,17.7965,0.087482,393.2,0.22964,38.8072,0 healthy,0
0.255899,9058.79,18.3173,0.08949,393.175,0.177453,38.8057,0 healthy,0
0.167621,9058.86,18.8551,0.091198,393.2,0.110588,38.8087,0 healthy,0
0.210028,9059.03,18.7923,0.094596,393.175,0.134945,38.8135,0 healthy,0
0.263538,9059.33,15.8912,0.095506,393.15,0.200673,38.8127,0 healthy,0
0.225181,9059.47,16.4537,0.102642,393.125,0.267567,38.8125,0 healthy,0
0.234279,9059.99,19.0898,0.103358,393.15,0.200673,38.7987,0 healthy,0
0.258888,9060.2,20.0067,0.099588,393.15,0.200673,38.795,0 healthy,0
0.214998,9060.32,19.3539,0.096959,393.15,0.200673,38.7957,0 healthy,0
0.165956,9060.8,19.456,0.094292,393.2,0.22964,38.7937,0 healthy,0
0.126912,9061.13,18.1554,0.110818,393.375,0.355509,38.8,0 healthy,0
0.136006,9061.37,19.3692,0.110185,393.375,0.355509,38.7965,0 healthy,0
0.137214,9061.61,20.8305,0.107581,393.35,0.342235,38.7945,0 healthy,0
0.137214,9061.75,20.2734,0.102782,393.35,0.342235,38.7885,0 healthy,0
0.190601,9062.27,17.8885,0.099348,393.35,0.342235,38.7838,0 healthy,0
0.269354,9062.42,18.6272,0.08139,393.325,0.333829,38.7833,0 healthy,0
0.269354,9062.56,17.7897,0.082091,393.3,0.407794,38.7845,0 healthy,0
0.271273,9062.72,18.3057,0.083317,393.35,0.342235,38.7823,0 healthy,0
0.10535,9063.34,15.4436,0.090333,393.375,0.271175,38.7805,0 healthy,0
-0.074393,9064.15,19.4527,0.085529,393.475,0.143854,38.7675,0 healthy,0
-0.124983,9064.51,22.9986,0.085686,393.5,0.161997,38.777,0 healthy,0
-0.166863,9065.8,21.7723,0.081471,393.425,0.211561,38.7687,0 healthy,0
-0.187586,9066.62,22.4861,0.088589,393.5,0.075,38.7638,0 healthy,0
-0.187586,9066.92,25.1577,0.089346,393.475,0.070234,38.7655,0 healthy,0
-0.209701,9067.85,34.915,0.090568,393.525,0.016158,38.7605,0 healthy,0
-0.132967,9068.58,31.15,0.091286,393.575,0.091233,38.7567,0 healthy,0
-0.06529,9068.98,33.4771,0.090136,393.575,0.091233,38.758,0 healthy,0
0.005273,9069.49,38.4208,0.08909,393.575,0.091233,38.7572,0 healthy,0
-0.021374,9069.84,38.1468,0.089655,393.625,0.085657,38.7505,0 healthy,0
-0.019425,9070.23,36.586,0.089625,393.65,0.010878,38.7492,0 healthy,0
-0.02247,9070.9,46.0476,0.090261,393.7,-0.058863,38.7467,0 healthy,0
-0.076643,9072.26,56.4208,0.102225,393.725,0.03895,38.7518,0 healthy,0
-0.186209,9074.08,68.8783,0.101225,393.775,-0.039993,38.7438,0 healthy,0
-0.168879,9074.62,69.2534,0.101823,393.825,-0.122766,38.7435,0 healthy,0
-0.067845,9076.78,85.0154,0.083703,393.725,-0.132523,38.7288,1 fault,0
0.004767,9077.31,87.2903,0.086591,393.75,-0.207232,38.7303,1 fault,0
0.096193,9078.03,96.2249,0.083609,393.8,-0.179042,38.728,1 fault,0
-0.003514,9080.4,105.075,0.08266,393.9,-0.01709,38.722,1 fault,0
-0.087034,9083.1,118.076,0.088438,394.0,0.0,38.704,1 fault,0
0.029218,9084.86,121.148,0.095863,394.075,0.006778,38.7043,1 fault,0
0.047828,9086.4,124.208,0.109605,394.15,-0.015122,38.7065,1 fault,0
0.114642,9087.53,145.784,0.110338,394.15,-0.015122,38.705,1 fault,0
0.206743,9088.43,157.654,0.110469,394.225,-0.05531,38.6928,1 fault,0
0.206532,9089.37,159.631,0.114061,394.275,-0.07631,38.6928,1 fault,0
0.067105,9093.71,181.145,0.10139,394.4,-0.063269,38.6815,1 fault,0
0.041084,9094.92,197.689,0.101316,394.45,0.125417,38.6783,1 fault,0
-0.040776,9098.46,245.493,0.101371,394.6,0.080547,38.6645,1 fault,0
-0.04125,9099.72,241.471,0.091804,394.725,0.304192,38.6578,1 fault,0
-0.020472,9100.94,237.509,0.100968,394.775,0.273816,38.6498,1 fault,0
-0.089013,9102.07,239.086,0.103078,394.8,0.223118,38.6453,1 fault,0
-0.089013,9103.13,244.74,0.100718,394.825,0.172382,38.635,1 fault,0
0.00358,9104.68,255.907,0.102478,394.85,0.121524,38.6313,1 fault,0
-0.06948,9106.3,265.44,0.092236,394.925,0.065376,38.627,1 fault,0
-0.052995,9107.51,285.665,0.094255,394.925,0.065376,38.6227,1 fault,0
0.095618,9112.12,333.123,0.099625,395.1,-0.019097,38.6043,1 fault,0
0.126178,9113.92,359.03,0.105463,395.15,-0.00049,38.6005,1 fault,0
0.068543,9117.03,402.084,0.10816,395.25,-0.126196,38.5865,1 fault,0
0.0672,9118.71,406.463,0.116809,395.3,-0.164954,38.5765,1 fault,0
0.064099,9120.33,446.87,0.132556,395.35,-0.210158,38.5675,1 fault,0
-0.205224,9059.39,14.6877,0.07849,392.325,-0.05707,38.8975,0 healthy,0
-0.175402,9059.52,15.6833,0.084359,392.425,0.13356,38.8982,0 healthy,0
-0.091969,9059.2,16.5616,0.087742,392.45,0.067188,38.9022,0 healthy,0
-0.091804,9059.3,16.3671,0.077312,392.475,0.001057,38.899,0 healthy,0
-0.111037,9059.34,16.5005,0.0702,392.575,-0.13356,38.896,0 healthy,0
-0.127764,9059.28,17.118,0.076455,392.625,-0.198282,38.8945,0 healthy,0
-0.27071,9059.67,16.928,0.076827,392.65,-0.165146,38.9,0 healthy,0
-0.228398,9059.6,17.1689,0.076015,392.65,-0.165146,38.895,0 healthy,0
-0.208675,9059.69,17.6099,0.075664,392.65,-0.165146,38.8925,0 healthy,0
-0.147328,9059.65,17.4111,0.081334,392.625,-0.092997,38.8983,0 healthy,0
-0.228094,9059.47,18.3765,0.087574,392.65,-0.165146,38.8888,0 healthy,0
-0.2822,9059.44,18.136,0.083099,392.65,-0.165146,38.888,0 healthy,0
-0.2822,9059.51,17.8577,0.087297,392.675,-0.238132,38.893,0 healthy,0
-0.235716,9059.7,16.4839,0.096823,392.675,-0.238132,38.8902,0 healthy,0
-0.221691,9059.63,16.7652,0.097161,392.675,-0.238132,38.893,0 healthy,0
-0.234286,9059.43,15.3717,0.098099,392.625,-0.483453,38.8962,0 healthy,0
-0.201858,9059.34,14.378,0.098341,392.625,-0.483453,38.888,0 healthy,0
-0.157741,9059.3,14.2889,0.093322,392.6,-0.505564,38.8858,0 healthy,0
-0.235214,9059.29,14.2168,0.093676,392.65,-0.555192,38.8873,0 healthy,0
-0.141631,9059.39,13.4769,0.093098,392.65,-0.555192,38.887,0 healthy,0
-0.23174,9059.51,13.5792,0.10282,392.575,-0.526624,38.8858,0 healthy,0
-0.193981,9059.4,13.267,0.103189,392.55,-0.554758,38.8895,0 healthy,0
-0.193981,9059.47,14.0039,0.104189,392.55,-0.554758,38.8895,0 healthy,0
-0.193981,9059.54,13.7909,0.103987,392.525,-0.486031,38.8892,0 healthy,0
-0.181291,9059.48,13.6458,0.101211,392.525,-0.486031,38.8845,0 healthy,0
-0.136741,9059.57,13.7187,0.096896,392.525,-0.486031,38.8882,0 healthy,0
-0.19426,9059.33,12.7769,0.089686,392.55,-0.458574,38.8862,0 healthy,0
-0.11917,9059.24,13.5281,0.088585,392.575,-0.526624,38.885,0 healthy,0
-0.131277,9059.05,13.7531,0.088641,392.625,-0.626038,38.8897,0 healthy,0
-0.118976,9059.2,13.1307,0.088456,392.725,-0.4833,38.8897,0 healthy,0
-0.184366,9059.31,14.0277,0.087031,392.675,-0.414422,38.8895,0 healthy,0
-0.242579,9059.4,11.8252,0.080106,392.65,-0.712593,38.883,0 healthy,0
-0.211945,9059.49,12.1509,0.083423,392.6,-0.685828,38.89,0 healthy,0
-0.278065,9059.64,11.6671,0.101278,392.55,-0.584821,38.8892,0 healthy,0
-0.251857,9059.8,12.9657,0.1035,392.525,-0.648276,38.893,0 healthy,0
-0.349997,9059.86,12.3823,0.10028,392.6,-0.353286,38.8952,0 healthy,0
-0.426153,9059.96,12.6572,0.097697,392.6,-0.353286,38.8922,0 healthy,0
-0.307433,9059.89,12.7052,0.094973,392.625,-0.340868,38.8852,0 healthy,0
-0.25049,9059.63,15.5308,0.09468,392.625,-0.340868,38.8795,0 healthy,0
-0.186602,9059.76,15.4169,0.094319,392.625,-0.340868,38.8823,0 healthy,0
-0.218506,9059.39,16.4008,0.093486,392.625,-0.340868,38.8745,0 healthy,0
-0.308568,9059.76,18.5202,0.0845,392.675,-0.405148,38.8848,0 healthy,0
-0.308568,9059.62,18.4392,0.095116,392.675,-0.405148,38.887,0 healthy,0
-0.218506,9059.63,18.4322,0.091105,392.65,-0.335949,38.8795,0 healthy,0
-0.235374,9059.58,18.4855,0.085908,392.625,-0.267751,38.8792,0 healthy,0
-0.323017,9059.82,20.1787,0.091013,392.7,-0.062206,38.8777,0 healthy,0
-0.27446,9059.62,21.914,0.104469,392.7,-0.062206,38.8777,0 healthy,0
-0.266112,9059.51,21.3677,0.106022,392.675,-0.053085,38.875,0 healthy,0
-0.364386,9059.52,21.339,0.106498,392.65,0.017336,38.8775,0 healthy,0
-0.347562,9059.38,22.5962,0.100751,392.675,0.078494,38.8745,0 healthy,0
-0.332453,9059.37,22.4807,0.098084,392.65,0.148455,38.8755,0 healthy,0
-0.316903,9059.46,22.4371,0.097356,392.775,0.203309,38.877,0 healthy,0
-0.316903,9059.67,23.5429,0.09775,392.775,0.203309,38.8735,0 healthy,0
-0.402283,9059.6,22.8531,0.09562,392.725,0.147308,38.8745,0 healthy,0
-0.393839,9059.69,23.1297,0.10044,392.725,0.147308,38.8755,0 healthy,0
-0.393234,9059.51,24.5218,0.099701,392.775,0.292937,38.878,0 healthy,0
-0.449196,9059.41,24.3978,0.121188,392.825,0.177231,38.8745,0 healthy,0
-0.454564,9059.79,23.6304,0.12884,392.8,0.218173,38.8713,0 healthy,0
-0.445201,9059.94,22.9507,0.128595,392.8,0.218173,38.8703,0 healthy,0
-0.52904,9060.07,23.7421,0.129072,392.8,0.218173,38.8653,1 fault,0
-0.483147,9060.02,23.3449,0.131828,392.875,0.247843,38.8668,1 fault,0
-0.514269,9060.02,23.3045,0.126984,392.85,0.296469,38.8618,1 fault,0
-0.414972,9060.31,25.5178,0.123246,392.85,0.296469,38.8625,1 fault,0
-0.450165,9060.28,25.418,0.118764,392.85,0.296469,38.8552,1 fault,0
-0.427874,9060.28,25.4046,0.143646,392.875,0.247843,38.848,1 fault,0
-0.369804,9060.23,25.6011,0.121056,392.9,0.42886,38.8482,1 fault,0
-0.325325,9060.26,25.9805,0.119149,392.875,0.471062,38.837,1 fault,0
-0.242169,9060.34,25.5589,0.111596,392.825,0.326058,38.8295,1 fault,0
-0.344614,9060.76,22.6737,0.11453,392.875,0.232,38.8295,1 fault,0
-0.423131,9061.05,22.0338,0.110117,392.875,0.232,38.8305,1 fault,0
-0.429471,9061.19,21.7102,0.110818,392.95,0.328421,38.8327,1 fault,0
-0.360962,9060.87,19.6776,0.112655,393.0,0.382818,38.8265,1 fault,0
-0.336817,9060.87,19.6385,0.108876,393.075,0.360416,38.8182,1 fault,0
-0.442049,9060.85,19.7364,0.106056,393.075,0.360416,38.8225,1 fault,0
-0.340596,9060.86,19.6798,0.113373,393.1,0.335864,38.8198,1 fault,0
-0.32004,9060.8,18.8653,0.114905,393.1,0.335864,38.816,1 fault,0
-0.284086,9060.82,18.9404,0.111522,393.1,0.335864,38.8138,1 fault,0
-0.234728,9061.15,16.7792,0.114066,393.025,0.239352,38.8093,1 fault,0
-0.146091,9061.13,16.8641,0.114136,393.025,0.239352,38.8133,1 fault,0
-0.095073,9061.56,14.7448,0.119546,393.025,0.084775,38.803,1 fault,0
-0.025754,9061.44,14.9621,0.113417,393.05,0.039875,38.8058,1 fault,0
-0.01688,9061.49,15.0616,0.116117,393.05,0.039875,38.805,1 fault,0
0.047235,9061.5,14.9639,0.12006,393.05,0.039875,38.8035,1 fault,0
0.071611,9061.38,14.3612,0.11863,393.1,0.046829,38.7998,1 fault,0
0.13826,9061.22,14.6351,0.118468,393.2,0.107742,38.798,1 fault,0
0.209893,9061.22,14.6308,0.114595,393.225,0.079387,38.7942,1 fault,0
0.12322,9061.3,13.4085,0.122717,393.225,0.079387,38.7923,1 fault,0
0.080447,9061.52,14.8697,0.12829,393.25,0.016533,38.789,1 fault,0
0.080447,9061.49,15.0692,0.122046,393.25,0.016533,38.7907,1 fault,0
0.08087,9061.51,15.2404,0.122815,393.25,0.016533,38.789,1 fault,0
0.081764,9061.68,14.3514,0.133589,393.225,0.045843,38.7885,1 fault,0
0.129328,9061.65,14.4511,0.133302,393.225,0.045843,38.7847,1 fault,0
0.129328,9061.65,14.4391,0.133429,393.175,0.137922,38.7882,1 fault,0
0.185616,9061.66,14.4958,0.133429,393.2,0.162284,38.7852,1 fault,0
0.262474,9061.71,14.7076,0.126864,393.225,0.101238,38.7887,1 fault,0
0.232188,9061.23,14.3669,0.124413,393.275,0.011206,38.782,1 fault,0
0.168462,9061.4,15.2219,0.110717,393.3,0.020522,38.7865,1 fault,0
0.154649,9061.44,15.1527,0.110657,393.3,0.020522,38.7895,1 fault,0
0.279976,9061.25,14.5908,0.112678,393.375,-0.044617,38.7873,1 fault,0
0.336969,9061.13,14.7472,0.116091,393.35,-0.022892,38.7882,1 fault,0
0.418838,9060.79,17.0115,0.107316,393.375,-0.085462,38.7895,1 fault,0
0.358699,9060.76,16.8892,0.107876,393.325,-0.07866,38.778,1 fault,0
0.359435,9060.92,16.0539,0.098035,393.325,-0.07866,38.7758,1 fault,0
0.379978,9060.91,16.0668,0.094257,393.3,-0.107742,38.772,1 fault,0
0.474081,9060.92,16.0254,0.089426,393.35,-0.200496,38.7655,1 fault,0
0.416641,9060.75,15.468,0.0928,393.45,-0.273002,38.7613,1 fault,0
0.425932,9060.57,16.0141,0.112759,393.5,-0.321994,38.7602,1 fault,0
0.425932,9060.56,16.0824,0.112759,393.575,-0.404617,38.761,1 fault,0
0.274237,9060.55,15.9602,0.110008,393.7,-0.405316,38.7508,1 fault,0
0.252373,9060.51,15.8609,0.114429,393.775,-0.322675,38.752,1 fault,0
0.159872,9060.09,16.3271,0.110033,393.95,-0.319703,38.7475,1 fault,0
0.06141,9060.17,15.9034,0.110033,393.925,-0.256788,38.7428,1 fault,0
-0.033644,9060.17,20.943,0.110062,393.95,-0.144604,38.7428,1 fault,0
0.064871,9060.36,20.5048,0.088545,393.925,-0.103621,38.7385,1 fault,0
0.185827,9060.0,19.3434,0.094449,393.95,-0.161121,38.7245,1 fault,0
0.177315,9059.81,18.2047,0.098646,394.0,-0.260035,38.7248,1 fault,0
0.125216,9059.86,18.5479,0.097305,394.075,-0.296133,38.7223,1 fault,0
0.04824,9060.05,19.7024,0.099546,394.1,-0.353286,38.7153,1 fault,0
0.023682,9059.97,19.1054,0.102533,394.175,-0.354573,38.7078,1 fault,0
-0.090836,9059.95,20.8001,0.104869,394.15,-0.302008,38.693,1 fault,0
-0.098133,9059.92,21.0053,0.103555,394.2,-0.248776,38.6948,1 fault,0
-0.166444,9059.65,17.9182,0.09693,394.25,-0.35115,38.692,1 fault,0
-0.117752,9059.56,17.9058,0.091218,394.3,-0.456177,38.6865,1 fault,0
-0.190798,9059.49,17.882,0.112828,394.35,-0.564782,38.6845,1 fault,0
-0.291489,9059.49,17.8839,0.115579,394.375,-0.474876,38.6773,1 fault,0
-0.312537,9059.47,17.8688,0.118914,394.425,-0.473584,38.672,1 fault,0
-0.312537,9059.45,17.8095,0.117327,394.4,-0.435604,38.6687,1 fault,0
-0.302697,9059.47,17.7635,0.120184,394.525,-0.067415,38.6627,1 fault,0
-0.394885,9059.7,15.8829,0.130938,394.525,-0.067415,38.658,1 fault,0
-0.326294,9059.6,16.427,0.131226,394.65,0.074728,38.6547,1 fault,0
-0.332454,9059.68,16.2504,0.133746,394.65,0.074728,38.655,1 fault,0
-0.305971,9059.63,16.1484,0.125554,394.625,0.142722,38.6475,1 fault,0
-0.245099,9059.62,17.8729,0.146453,394.675,-0.072042,38.6492,1 fault,0
-0.375211,9059.78,18.7095,0.147399,394.65,-0.010908,38.6507,1 fault,0
-0.278828,9059.79,18.6944,0.125578,394.725,0.00017,38.6517,1 fault,0
-0.227709,9059.4,19.565,0.122757,394.725,0.00017,38.6435,1 fault,0
-0.244007,9059.3,20.1664,0.110696,394.75,-0.032637,38.632,1 fault,0
-0.232665,9059.51,19.663,0.114795,394.8,-0.12244,38.63,1 fault,0
-0.164128,9059.34,20.9472,0.11086,394.875,-0.205915,38.629,1 fault,0
-0.113276,9059.11,20.5782,0.109937,394.95,-0.286248,38.625,1 fault,0
-0.104355,9058.57,22.2492,0.110231,394.925,-0.228693,38.6137,1 fault,0
-0.039401,9058.73,20.0464,0.113077,394.9,-0.191469,38.61,1 fault,0
-0.175886,9058.63,19.951,0.112958,395.05,-0.259069,38.603,1 fault,0
-0.234953,9058.99,21.7154,0.121919,395.15,-0.359988,38.6007,1 fault,0
-0.142637,9058.35,19.9131,0.170717,395.275,-0.319403,38.5895,1 fault,0
-0.139236,9062.07,19.1038,0.097904,391.25,0.444068,39.021,0 healthy,0
-0.114441,9062.27,19.0494,0.100669,391.225,0.4269,39.0282,0 healthy,0
-0.147352,9062.11,18.1325,0.100375,391.225,0.4269,39.0355,0 healthy,0
-0.191401,9062.8,22.8507,0.103527,391.3,0.500294,39.0408,0 healthy,0
-0.195754,9062.6,23.0876,0.103642,391.3,0.500294,39.0418,0 healthy,0
-0.178497,9062.73,22.4172,0.099811,391.275,0.4833,39.0418,0 healthy,0
-0.245369,9062.86,22.6609,0.093359,391.35,0.347629,39.0415,0 healthy,0
-0.208126,9062.82,22.2281,0.09533,391.35,0.347629,39.038,0 healthy,0
-0.304976,9063.08,21.7942,0.11695,391.35,0.347629,39.036,0 healthy,0
-0.302971,9063.21,22.1966,0.103962,391.3,0.403292,39.0382,0 healthy,0
-0.460845,9063.42,20.0937,0.097297,391.325,0.325986,39.0365,0 healthy,0
-0.498945,9063.35,20.294,0.099708,391.35,0.351169,39.0365,0 healthy,0
-0.498945,9063.45,19.2949,0.100751,391.375,0.273282,39.0377,0 healthy,0
-0.547254,9063.43,19.394,0.099995,391.4,0.196534,39.0375,0 healthy,0
-0.485571,9063.8,17.2171,0.11402,391.4,0.196534,39.0382,0 healthy,0
-0.407459,9063.79,17.3606,0.107651,391.375,0.152693,39.0402,0 healthy,0
-0.314212,9063.61,18.9861,0.108613,391.35,0.08204,39.0385,0 healthy,0
-0.224164,9063.69,18.5703,0.091604,391.4,0.035156,39.0305,0 healthy,0
-0.183726,9063.96,19.5616,0.095082,391.475,0.085877,39.0277,0 healthy,0
-0.164519,9064.08,20.196,0.094904,391.5,0.0,39.0262,0 healthy,0
0.019338,9064.25,18.8641,0.094871,391.6,0.093522,39.0207,0 healthy,0
0.037501,9064.15,19.7457,0.094146,391.625,0.218337,39.0157,0 healthy,0
0.110827,9064.22,20.4324,0.095659,391.625,0.218337,39.0123,0 healthy,0
0.113552,9064.3,20.292,0.095415,391.65,0.199818,39.0093,0 healthy,0
0.1616,9064.27,20.3873,0.094169,391.7,0.110588,39.0042,0 healthy,0
0.135011,9064.56,22.9051,0.092269,391.675,0.131961,39.0045,0 healthy,0
0.157954,9064.57,23.0258,0.095374,391.7,0.063947,39.003,0 healthy,0
0.157954,9064.44,20.9338,0.091174,391.7,0.063947,39.004,0 healthy,0
0.256101,9064.54,20.0757,0.102666,391.7,0.063947,39.007,0 healthy,0
0.256101,9064.74,20.9304,0.102128,391.775,0.05724,39.0065,0 healthy,0
0.178845,9065.09,22.1079,0.107451,391.775,0.05724,39.0065,0 healthy,0
0.233348,9065.02,21.9644,0.107431,391.8,0.030093,39.004,0 healthy,0
