s_os2,m_Nc,v_Nc,v_phi,m_htBleed,s_htBleed,m_W31,RUL_binary,attack
0.378161,9066.01,20.7955,0.058861,391.85,0.599847,38.9923,0,0
0.313626,9066.15,20.9046,0.060199,391.825,0.63811,38.9898,0,0
0.288663,9066.27,19.9349,0.057504,391.85,0.574865,38.9903,0,0
0.225318,9066.3,19.9678,0.059365,391.85,0.574865,38.9873,0,0
0.237967,9066.57,19.2531,0.051575,391.9,0.474609,38.9863,0,0
0.358511,9066.91,19.2751,0.050533,391.9,0.474609,38.989,0,0
0.370307,9067.11,18.6239,0.051522,391.9,0.474609,38.984,0,0
0.382785,9067.05,18.3348,0.057103,391.9,0.474609,38.9858,0,0
0.382785,9067.11,17.9406,0.054589,391.925,0.412728,38.9798,0,0
0.404056,9067.44,18.0696,0.058015,391.975,0.488809,38.973,0,0
0.462977,9067.49,17.9919,0.057052,392.025,0.39168,38.9727,0,0
0.385674,9067.58,17.7202,0.055394,392.05,0.367878,38.9712,0,0
0.426542,9067.64,17.1917,0.061563,392.075,0.298539,38.9702,0,0
0.39372,9067.62,17.1086,0.066097,392.1,0.230714,38.973,0,0
0.461255,9068.07,15.0576,0.067219,392.075,0.298539,38.972,0,0
0.508662,9068.05,15.1147,0.067405,392.1,0.278052,38.9715,0,0
0.401522,9068.05,15.1186,0.067201,392.075,0.348636,38.9732,0,0
0.369639,9068.09,15.1701,0.06705,392.125,0.370156,38.9727,0,0
0.34328,9068.05,15.6285,0.067609,392.05,0.367878,38.9645,0,0
0.295437,9068.4,14.8755,0.069252,392.05,0.367878,38.9607,0,0
0.387477,9068.35,14.3135,0.076983,392.025,0.439008,38.9552,0,0
0.370819,9068.51,14.9028,0.079774,392.1,0.278052,38.9497,0,0
0.321722,9068.49,14.8309,0.080776,392.1,0.278052,38.9502,0,0
0.31924,9068.77,15.7611,0.080714,392.1,0.278052,38.9485,0,0
0.288067,9068.96,20.3099,0.079582,392.125,0.208968,38.9453,0,0
0.374722,9069.38,20.9974,0.072728,392.2,0.054335,38.9493,0,0
0.453718,9069.53,21.8077,0.06275,392.225,0.039993,38.944,0,0
0.45238,9070.02,18.3391,0.065327,392.275,-0.03895,38.933,0,0
0.45,9070.07,18.8228,0.064525,392.325,-0.113154,38.9315,0,0
0.443753,9070.01,18.7235,0.061206,392.35,-0.104109,38.9237,0,0
0.443753,9070.44,18.0988,0.060672,392.375,-0.078698,38.9167,0,0
0.52939,9070.8,20.052,0.058399,392.4,-0.158875,38.9185,0,0
0.547274,9071.15,18.2728,0.063281,392.425,-0.114139,38.9202,0,0
0.439379,9071.38,18.8042,0.061716,392.475,-0.124065,38.9127,0,0
0.505548,9072.14,19.6739,0.068227,392.5,-0.212132,38.9163,0,0
0.471335,9072.19,19.6234,0.076589,392.525,-0.085877,38.9153,0,0
0.443439,9072.4,21.1362,0.076655,392.55,-0.172174,38.916,0,0
0.440321,9072.57,20.9479,0.076126,392.625,-0.053999,38.9173,0,0
0.347616,9073.0,25.5733,0.081158,392.65,-0.138991,38.9125,0,0
0.422251,9073.21,25.4384,0.078869,392.7,-0.164652,38.9155,0,0
0.33569,9073.26,24.7218,0.079104,392.7,-0.164652,38.9168,0,0
0.313097,9073.44,26.3342,0.077997,392.7,-0.164652,38.9155,0,0
0.244035,9073.72,26.1615,0.077628,392.7,-0.164652,38.9138,0,0
0.237453,9074.09,27.3594,0.078422,392.75,-0.20819,38.9155,0,0
0.166302,9074.49,25.6325,0.093007,392.8,-0.26447,38.9123,0,0
0.048135,9074.86,26.0646,0.093486,392.825,-0.343913,38.913,0,0
-0.039811,9075.33,26.7175,0.104834,392.825,-0.343913,38.909,0,0
0.058071,9075.79,30.1684,0.104291,392.85,-0.425532,38.9038,0,0
0.031921,9076.12,30.2685,0.104242,392.825,-0.457722,38.9043,0,0
-0.003239,9076.3,30.069,0.128328,392.85,-0.546175,38.9008,0,0
-0.06626,9076.61,27.0201,0.128285,392.925,-0.369958,38.8965,0,0
0.027814,9076.76,27.1678,0.126245,392.975,-0.426677,38.8958,0,0
0.015216,9077.13,29.9818,0.121157,393.0,-0.496904,38.895,0,0
0.052229,9077.44,30.224,0.122652,393.0,-0.496904,38.894,0,0
0.135846,9078.46,34.2401,0.121895,393.025,-0.491525,38.89,0,0
0.109685,9079.14,34.0385,0.128387,393.025,-0.491525,38.8865,0,0
0.113612,9079.33,35.553,0.130889,393.025,-0.491525,38.885,0,0
0.113612,9079.93,36.9509,0.137076,393.025,-0.491525,38.8833,0,0
0.152097,9080.25,37.9773,0.15799,393.05,-0.558697,38.8838,0,0
0.172045,9081.8,43.6163,0.16251,393.075,-0.124598,38.875,0,0
0.05028,9083.0,46.7724,0.173751,393.125,-0.20728,38.8703,0,0
0.057042,9083.37,46.7236,0.161779,393.15,-0.236872,38.866,0,0
0.116214,9083.73,47.168,0.155007,393.2,-0.050375,38.8678,0,0
0.103752,9084.66,49.3884,0.153943,393.2,0.372257,38.8513,0,0
0.088278,9085.78,49.8357,0.136148,393.275,0.321941,38.8347,0,0
0.015272,9086.29,49.2199,0.134865,393.3,0.391136,38.8267,0,0
0.056769,9086.55,52.1597,0.155266,393.3,0.391136,38.8267,0,0
-0.049974,9088.06,49.7294,0.152797,393.325,0.430512,38.8112,0,0
-0.082465,9088.89,50.1246,0.164301,393.375,0.372096,38.8027,0,0
0.001134,9089.42,54.6971,0.163782,393.4,0.378741,38.7935,0,0
0.093762,9090.2,55.2127,0.154401,393.375,0.453714,38.789,0,0
0.052535,9090.89,56.6714,0.169068,393.35,0.429053,38.7817,0,0
0.111669,9091.5,57.0446,0.164699,393.35,0.429053,38.7755,0,0
0.195786,9092.3,62.8916,0.144456,393.375,0.355509,38.7763,0,0
0.258218,9092.83,66.2755,0.147069,393.475,0.486031,38.7793,0,0
0.207683,9093.88,72.4132,0.135721,393.6,0.399767,38.7685,0,0
0.200462,9094.69,74.6075,0.128613,393.675,0.370976,38.7663,0,0
0.134037,9096.93,78.4423,0.133147,393.75,0.324558,38.763,1,0
0.15585,9097.59,78.299,0.139037,393.8,0.227875,38.7563,1,0
0.106524,9098.47,85.753,0.145655,393.875,0.157989,38.7513,1,0
0.058271,9099.66,84.8638,0.138587,393.925,0.062623,38.7435,1,0
0.042502,9100.51,92.675,0.133195,393.975,-0.032228,38.7378,1,0
0.123825,9101.39,100.685,0.136697,394.025,-0.12717,38.7338,1,0
0.027548,9102.25,105.107,0.139525,394.05,-0.177214,38.7338,1,0
-0.206343,9105.64,133.049,0.175517,394.275,-0.548037,38.719,1,0
-0.149401,9109.35,164.691,0.197005,394.475,-0.609282,38.7032,1,0
-0.176307,9112.13,161.834,0.206441,394.625,-0.729158,38.6908,1,0
-0.0915,9112.93,162.088,0.181746,394.7,-0.703422,38.6857,1,0
-0.043661,9113.84,159.952,0.167476,394.725,-0.686967,38.683,1,0
-0.095825,9114.92,171.226,0.166036,394.75,-0.762935,38.6748,1,0
-0.094673,9117.4,165.321,0.197684,394.85,-0.639216,38.6613,1,0
-0.094673,9118.42,164.362,0.204668,394.925,-0.736904,38.6525,1,0
-0.07356,9120.64,185.661,0.202014,395.075,-0.593971,38.645,1,0
-0.035785,9121.88,178.725,0.202169,395.125,-0.699617,38.6388,1,0
-0.035785,9123.02,179.621,0.219812,395.15,-0.739533,38.6345,1,0
-0.035785,9124.27,192.721,0.213552,395.225,-0.439921,38.635,1,0
-0.121789,9125.34,197.747,0.223695,395.325,-0.464583,38.6303,1,0
0.005432,9050.9,16.405,0.121224,392.65,0.104109,38.8865,0,0
-0.052181,9051.44,14.7922,0.120213,392.65,0.104109,38.885,0,0
-0.010479,9051.31,15.8659,0.111314,392.675,0.027118,38.887,0,0
0.104065,9051.48,18.5114,0.104455,392.625,0.180908,38.8845,0,0
0.130706,9051.49,18.394,0.101517,392.625,0.078698,38.8965,0,0
0.200043,9052.05,20.0922,0.108015,392.625,-0.00414,38.893,0,0
0.259844,9052.24,19.4417,0.116387,392.625,-0.00414,38.8937,0,0
0.24575,9052.26,19.3194,0.118958,392.6,0.073278,38.8942,0,0
0.22058,9052.34,19.4121,0.11537,392.625,0.085657,38.893,0,0
0.161248,9052.31,19.717,0.118692,392.625,0.085657,38.8933,0,0
0.247106,9052.46,19.6017,0.119974,392.675,0.014031,38.893,0,0
0.221235,9052.4,19.1601,0.11922,392.675,0.014031,38.8952,0,0
0.187346,9052.53,18.3251,0.119211,392.65,0.086425,38.8955,0,0
0.139284,9052.44,18.3967,0.119107,392.65,0.086425,38.8975,0,0
0.111591,9052.38,17.921,0.113156,392.675,0.014031,38.9043,0,0
0.028303,9052.52,15.7015,0.113076,392.675,0.014031,38.9022,0,0
0.039792,9052.47,15.3344,0.113174,392.65,0.086425,38.8987,0,0
-0.030928,9052.52,15.5675,0.109564,392.625,0.158571,38.8953,0,0
0.01766,9052.69,16.1487,0.110379,392.7,0.283382,38.9005,0,0
-0.014249,9052.85,15.799,0.10483,392.7,0.283382,38.899,0,0
0.048325,9052.79,16.0318,0.102644,392.7,0.252028,38.8925,0,0
0.062833,9052.89,16.728,0.098969,392.75,0.363036,38.8803,0,0
0.07852,9053.6,14.9888,0.099798,392.775,0.461717,38.8815,0,0
-0.00784,9053.66,14.9905,0.099885,392.725,0.571892,38.877,0,0
-0.014034,9053.64,14.9108,0.099821,392.725,0.571892,38.8772,0,0
-0.015989,9053.82,15.6523,0.100252,392.725,0.571892,38.8762,0,0
-0.041475,9053.94,16.5191,0.086716,392.75,0.515794,38.8728,0,0
-0.042228,9054.6,17.6726,0.093843,392.725,0.571892,38.874,0,0
-0.090941,9054.53,18.5602,0.096475,392.75,0.515794,38.8745,0,0
-0.087836,9054.96,17.8964,0.095928,392.8,0.186659,38.8805,0,0
-0.150025,9055.05,18.4759,0.093205,392.75,0.206068,38.8668,0,0
-0.149888,9055.86,23.689,0.097505,392.7,0.236519,38.8708,0,0
-0.23682,9055.78,23.4929,0.097102,392.7,0.236519,38.8685,0,0
-0.287803,9055.71,23.3092,0.096916,392.725,0.26095,38.868,0,0
-0.311902,9055.75,23.4996,0.096421,392.725,0.26095,38.8737,0,0
-0.307771,9055.9,23.906,0.076107,392.675,0.360095,38.8717,0,0
-0.376817,9056.41,25.1347,0.073451,392.7,0.304129,38.8797,0,0
-0.292732,9056.97,26.7299,0.070905,392.75,0.206068,38.8785,0,0
-0.402984,9057.36,28.2512,0.069575,392.775,0.240921,38.872,0,0
-0.369807,9058.04,26.8067,0.073292,392.775,0.240921,38.8612,0,0
-0.30848,9058.22,25.8581,0.072034,392.8,0.186659,38.8573,0,0
-0.255711,9058.59,25.2522,0.077164,392.9,0.102515,38.8637,0,0
-0.255711,9058.87,26.1448,0.078003,392.925,0.052127,38.8605,0,0
-0.252141,9059.58,24.5942,0.072561,392.9,-0.00819,38.8603,0,0
-0.298609,9059.96,23.943,0.064686,392.9,-0.00819,38.8567,0,0
-0.18044,9060.54,20.7716,0.063785,392.85,0.014381,38.858,0,0
-0.086244,9060.85,18.5314,0.064042,392.85,0.014381,38.8528,0,0
-0.127224,9061.11,19.8712,0.064323,392.825,-0.061179,38.8638,0,0
-0.054536,9061.25,21.2591,0.063437,392.875,-0.154864,38.865,0,0
-0.017059,9061.53,21.4774,0.071779,392.875,-0.154864,38.8648,0,0
-0.0052,9061.86,21.3166,0.070758,392.875,-0.154864,38.87,0,0
-0.085086,9062.46,22.6863,0.070025,392.9,-0.212946,38.867,0,0
-0.026566,9062.7,22.7005,0.097597,392.9,-0.212946,38.8648,0,0
-0.06971,9063.03,24.3153,0.097141,392.95,-0.308027,38.8585,0,0
-0.092996,9063.16,25.1743,0.097641,392.975,-0.367996,38.8598,0,0
-0.112597,9063.72,19.6464,0.096979,392.975,-0.367996,38.8563,0,0
-0.120126,9063.91,19.9459,0.0868,393.075,-0.150139,38.8603,0,0
-0.120126,9064.33,23.8376,0.092551,393.025,-0.205959,38.8548,0,0
-0.193917,9064.64,23.5687,0.108182,392.975,-0.317274,38.85,0,0
-0.193917,9065.14,28.686,0.107806,393.025,-0.268687,38.8515,0,0
-0.190775,9065.56,29.9842,0.108077,393.125,-0.232,38.8425,0,0
-0.150952,9066.14,31.498,0.109948,393.175,-0.326058,38.8433,0,0
-0.083616,9066.68,31.3884,0.109578,393.225,-0.421278,38.8385,0,0
-0.129494,9067.05,30.8885,0.103405,393.2,-0.36522,38.831,0,0
-0.089865,9067.38,30.4552,0.107487,393.225,-0.399935,38.8313,0,0
-0.03343,9067.96,35.048,0.10782,393.225,-0.399935,38.835,0,0
-0.01766,9068.82,49.4611,0.112393,393.25,-0.184184,38.8295,0,0
-0.01766,9069.24,53.339,0.110859,393.225,-0.117243,38.8255,0,0
-0.032274,9069.87,57.2042,0.113497,393.275,-0.194558,38.8302,0,0
-0.031238,9070.43,60.407,0.11369,393.275,-0.194558,38.8258,0,0
-0.090261,9071.03,65.0166,0.111868,393.25,-0.124914,38.821,0,0
-0.065144,9071.59,64.6966,0.11083,393.25,-0.124914,38.824,0,0
-0.112721,9072.43,71.3934,0.110415,393.25,-0.124914,38.8195,0,0
-0.036028,9073.19,75.3033,0.112114,393.225,-0.369598,38.8113,0,0
-0.239779,9074.98,81.4371,0.115889,393.25,-0.3856,38.805,0,0
-0.222198,9075.65,83.3622,0.116141,393.275,-0.120412,38.8095,0,0
-0.146134,9077.74,95.3953,0.117402,393.375,0.437991,38.8073,0,0
-0.121602,9079.35,95.229,0.134317,393.475,0.720182,38.8048,0,0
-0.068461,9081.84,118.24,0.145691,393.475,0.770715,38.793,0,0
-0.003815,9083.68,136.96,0.152869,393.575,0.702002,38.7915,0,0
0.018624,9084.54,140.275,0.151172,393.625,0.590424,38.7878,0,0
-0.006615,9085.55,136.32,0.142013,393.625,0.590424,38.7815,0,0
-0.006782,9087.51,144.676,0.136655,393.625,0.590424,38.78,0,0
-0.003121,9089.62,152.888,0.14461,393.7,0.419753,38.7685,0,0
-0.058437,9091.92,175.539,0.139755,393.775,0.461717,38.7535,0,0
-0.039994,9093.26,187.937,0.133457,393.825,0.355393,38.7485,0,0
-0.03788,9094.33,204.65,0.144201,393.85,0.303108,38.7452,0,0
-0.105663,9095.56,216.118,0.138399,393.85,0.303108,38.7415,0,0
-0.129416,9096.86,221.337,0.130743,393.875,0.25135,38.7402,0,0
-0.131144,9098.03,232.83,0.121859,393.9,0.200798,38.73,0,0
-0.223345,9099.32,243.861,0.124534,393.925,0.150386,38.7278,0,0
-0.223123,9100.89,259.817,0.125098,393.975,0.050003,38.722,0,0
-0.236776,9102.56,276.009,0.111598,394.025,-0.050003,38.7205,0,0
-0.262283,9103.97,299.319,0.110126,394.05,-0.100125,38.7138,0,0
-0.260966,9105.47,311.437,0.112251,394.1,-0.201008,38.709,0,0
-0.187346,9106.86,344.72,0.114293,394.15,0.169636,38.703,0,0
-0.109165,9108.41,361.915,0.115999,394.2,0.07684,38.705,0,0
-0.055158,9110.07,392.776,0.117143,394.2,0.07684,38.699,0,0
-0.060068,9111.88,427.546,0.132881,394.3,0.196083,38.6958,0,0
0.015643,9115.49,477.326,0.138079,394.5,0.286888,38.6865,0,0
0.081746,9117.27,521.216,0.140996,394.6,0.284722,38.68,0,0
0.003326,9121.28,593.128,0.124605,394.75,0.167197,38.6715,0,0
0.062243,9123.19,616.711,0.12825,394.825,0.090271,38.6675,0,0
0.033463,9125.48,659.453,0.130851,394.9,0.038904,38.6598,0,0
0.033463,9127.56,681.206,0.128595,394.925,-0.004959,38.65,0,0
0.008939,9129.68,730.741,0.134714,395.05,0.150202,38.645,0,0
0.007167,9132.05,779.207,0.137856,395.15,0.203321,38.6377,0,0
0.007167,9134.53,805.699,0.127464,395.175,0.149666,38.6275,0,0
-0.01622,9137.02,853.965,0.1358,395.15,0.203321,38.6242,0,0
0.093539,9052.45,18.0608,0.114871,393.525,-0.073415,38.8137,0,0
0.033659,9051.93,16.253,0.104014,393.425,0.332491,38.8205,0,0
0.071018,9051.68,17.2196,0.103046,393.375,0.372096,38.8187,0,0
0.014749,9052.03,15.4839,0.093182,393.325,0.423178,38.8188,0,0
-0.053945,9051.98,15.3619,0.092261,393.35,0.347629,38.8155,0,0
0.014749,9052.15,15.6578,0.085997,393.35,0.347629,38.8163,0,0
-0.136773,9051.78,13.8172,0.091998,393.35,0.449351,38.8045,0,0
-0.189168,9051.91,13.8719,0.093802,393.35,0.449351,38.8097,0,0
-0.162236,9051.73,14.7598,0.105202,393.275,0.401033,38.8092,0,0
-0.171848,9051.83,14.9707,0.103004,393.275,0.401033,38.8132,0,0
-0.166017,9051.99,14.2039,0.101335,393.125,0.126504,38.8085,0,0
-0.166017,9051.81,12.8426,0.097885,393.1,0.190941,38.8063,0,0
-0.200918,9052.09,9.98042,0.09622,393.125,0.164156,38.8113,0,0
-0.272096,9052.16,10.2199,0.096408,393.075,0.256466,38.8063,0,0
-0.220813,9052.15,10.4635,0.093543,393.1,0.230714,38.8045,0,0
-0.195046,9052.12,10.5266,0.093482,393.075,0.102793,38.8073,0,0
-0.212928,9052.35,12.1013,0.093927,393.025,0.195706,38.807,0,0
-0.212928,9052.38,12.0322,0.084036,393.0,0.23094,38.8038,0,0
-0.116032,9052.57,12.1335,0.086501,392.975,0.45003,38.8055,0,0
-0.185502,9052.75,11.537,0.099948,393.0,0.382818,38.805,0,0
-0.185049,9052.83,11.3612,0.096905,393.0,0.382818,38.8075,0,0
-0.110707,9053.11,14.0316,0.089984,393.025,0.317274,38.806,0,0
-0.110707,9053.17,14.003,0.09053,393.05,0.253158,38.8115,0,0
-0.072242,9053.26,13.8325,0.090959,393.075,0.190258,38.8103,0,0
-0.072242,9053.3,13.9644,0.092679,393.05,0.253158,38.8065,0,0
-0.080099,9053.17,14.2206,0.088844,393.075,0.190258,38.8093,0,0
-0.080099,9053.35,13.8165,0.08702,393.1,0.157213,38.8103,0,0
-0.003098,9053.56,13.8754,0.089112,393.1,0.157213,38.8035,0,0
0.007212,9053.48,14.0714,0.087267,393.15,0.062956,38.796,0,0
0.028378,9053.74,12.2287,0.085357,393.175,0.033953,38.7985,0,0
0.086645,9053.78,12.3208,0.101107,393.2,0.00823,38.798,0,0
0.039433,9053.77,12.3652,0.100699,393.175,0.074284,38.7965,0,0
0.001097,9053.77,13.3473,0.096887,393.15,0.141124,38.7955,0,0
0.139219,9053.83,12.2425,0.09196,393.125,0.164156,38.803,0,0
0.104781,9053.95,13.0598,0.089142,393.125,0.164156,38.8042,0,0
0.130205,9054.06,13.6643,0.087946,393.125,0.164156,38.7995,0,0
0.173456,9054.46,12.8112,0.078726,393.175,0.074284,38.8007,0,0
0.241222,9054.51,12.5975,0.075916,393.225,-0.013345,38.8017,0,0
0.231653,9054.43,12.8154,0.077687,393.25,-0.029604,38.7997,0,0
0.231653,9054.46,12.8883,0.07707,393.275,-0.098706,38.7977,0,0
0.214662,9054.69,12.4532,0.076943,393.3,-0.110321,38.7995,0,0
0.245226,9054.67,12.4497,0.080973,393.275,-0.03895,38.803,0,0
0.213386,9054.89,13.6578,0.081836,393.3,-0.039165,38.801,0,0
0.225315,9055.12,14.8953,0.081413,393.325,-0.027118,38.8017,0,0
0.312624,9055.37,14.62,0.093369,393.325,-0.266434,38.8052,0,0
0.318573,9055.37,14.6197,0.093151,393.375,-0.329993,38.8057,0,0
0.338097,9055.26,14.3501,0.093158,393.35,-0.252532,38.8017,0,0
0.285521,9055.45,13.7624,0.092818,393.375,-0.329993,38.8045,0,0
0.252197,9055.72,14.0293,0.093327,393.35,-0.252532,38.8008,0,0
0.300229,9055.56,13.6143,0.093148,393.425,-0.114139,38.8,0,0
0.229597,9055.72,13.4964,0.094286,393.45,-0.036335,38.799,0,0
0.28036,9055.95,15.8307,0.104329,393.475,0.091185,38.7998,0,0
0.201374,9056.05,17.1133,0.096735,393.425,-0.018548,38.7953,0,0
0.276924,9056.2,17.9695,0.102515,393.375,-0.057308,38.7975,0,0
0.215291,9056.27,17.6235,0.092615,393.3,-0.551226,38.7987,0,0
0.226821,9056.36,18.9652,0.093095,393.3,-0.26447,38.798,0,0
0.165927,9056.42,18.8245,0.091374,393.3,-0.26447,38.7987,0,0
0.085101,9056.62,19.5091,0.090087,393.3,-0.26447,38.8045,0,0
0.089991,9056.61,19.5333,0.089751,393.3,-0.26447,38.8035,0,0
0.046419,9056.94,19.2501,0.092297,393.275,-0.194558,38.7975,0,0
0.031619,9057.27,22.7043,0.090666,393.275,-0.194558,38.7925,0,0
0.041882,9057.27,22.7043,0.090871,393.275,-0.194558,38.7965,0,0
-0.045616,9057.53,21.8781,0.098084,393.3,-0.039165,38.7995,0,0
-0.164501,9058.01,24.8632,0.088877,393.325,-0.113154,38.7953,0,0
-0.190248,9058.32,24.4422,0.097256,393.35,-0.186944,38.7923,0,0
-0.243225,9058.36,24.5735,0.099628,393.3,-0.110321,38.7945,0,0
-0.215794,9058.8,20.5252,0.112242,393.3,-0.110321,38.7913,0,0
-0.242974,9058.86,20.7126,0.112138,393.325,-0.113154,38.7873,0,0
-0.242974,9058.92,20.9401,0.111902,393.35,-0.186944,38.7885,0,0
-0.267289,9058.88,21.0082,0.119426,393.3,-0.110321,38.79,0,0
-0.236885,9058.84,20.881,0.119161,393.3,-0.110321,38.7875,0,0
-0.324367,9059.37,19.762,0.114815,393.35,0.347629,38.7903,0,0
-0.296086,9059.36,19.8458,0.1137,393.3,0.407794,38.7822,0,0
-0.279644,9059.52,19.2949,0.109764,393.35,0.342235,38.7805,0,0
-0.255671,9059.49,19.1917,0.109228,393.375,0.271175,38.7805,0,0
-0.22871,9059.5,19.259,0.10884,393.425,0.202996,38.7762,0,0
-0.212213,9060.04,21.9045,0.084296,393.45,0.19765,38.776,0,0
-0.239022,9060.89,19.8985,0.082264,393.475,0.131186,38.7877,0,0
-0.153772,9060.95,19.5941,0.083046,393.5,0.065009,38.79,0,0
-0.176275,9061.23,18.505,0.081627,393.475,0.067415,38.7902,0,0
-0.076918,9061.31,18.3083,0.085467,393.525,-0.001057,38.787,0,0
-0.0795,9061.51,14.8536,0.087744,393.525,-0.064897,38.7812,0,0
-0.116027,9061.95,14.5456,0.082542,393.65,0.074728,38.77,0,0
-0.124461,9062.03,15.5166,0.087228,393.625,0.087361,38.7648,0,0
-0.121885,9062.38,14.6478,0.085894,393.6,0.046085,38.7673,0,0
-0.121885,9062.42,14.2742,0.084035,393.6,0.046085,38.76,0,0
-0.144896,9062.37,14.3711,0.085376,393.625,0.035997,38.7565,0,0
-0.240016,9062.65,13.4231,0.085569,393.625,0.035997,38.7603,0,0
-0.222597,9062.68,13.2784,0.091305,393.65,-0.067726,38.7683,1,0
-0.137219,9063.11,14.0578,0.087681,393.625,-0.263661,38.768,1,0
-0.177563,9062.86,14.0893,0.086102,393.65,-0.329293,38.7698,1,0
-0.185908,9063.02,15.0197,0.085369,393.65,-0.329293,38.7695,1,0
-0.185908,9063.1,15.4139,0.080549,393.675,-0.335523,38.7705,1,0
-0.206677,9063.18,15.2774,0.083361,393.7,-0.343376,38.769,1,0
-0.238156,9063.49,16.0229,0.079569,393.725,-0.410611,38.766,1,0
-0.210632,9063.64,15.4172,0.07644,393.75,-0.479111,38.7638,1,0
-0.262938,9063.98,17.1781,0.101224,393.75,-0.479111,38.7632,1,0
-0.288436,9064.23,15.5965,0.089363,393.825,-0.563474,38.7567,1,0
-0.192491,9064.5,19.3894,0.089692,393.8,-0.774356,38.751,1,0
-0.122633,9064.8,20.0812,0.089868,393.825,-0.854796,38.7495,1,0
-0.117269,9065.21,19.0512,0.088474,393.875,-0.959456,38.7477,1,0
-0.101641,9065.8,19.8411,0.092111,393.875,-0.959456,38.7508,1,0
-0.141375,9065.95,19.1587,0.087497,393.875,-0.959456,38.75,1,0
-0.230296,9066.11,20.2374,0.089705,393.9,-0.712663,38.7473,1,0
-0.258266,9066.26,20.7595,0.082013,393.875,-0.705854,38.74,1,0
-0.400551,9066.63,22.8058,0.078458,393.85,-0.627819,38.7348,1,0
-0.365441,9067.03,26.3825,0.080204,393.85,-0.627819,38.7333,1,0
-0.420467,9067.42,27.4073,0.076483,393.8,-0.555282,38.733,1,0
-0.471386,9067.61,26.336,0.077716,393.8,-0.555282,38.7325,1,0
-0.556291,9068.09,26.4283,0.087602,393.775,-0.551857,38.7308,1,0
-0.560967,9068.98,30.2229,0.089192,393.8,-0.548584,38.7273,1,0
-0.585082,9069.3,32.3209,0.0893,393.8,-0.548584,38.7242,1,0
-0.517057,9069.32,32.1155,0.08832,393.85,-0.627819,38.7248,1,0
-0.404054,9070.08,36.5444,0.086836,393.9,-0.647749,38.7268,1,0
-0.379515,9070.63,35.0172,0.087,393.875,-0.573916,38.7222,1,0
-0.379515,9071.14,34.7496,0.087369,393.85,-0.560952,38.7177,1,0
-0.223147,9071.84,40.5431,0.085277,393.875,-0.546227,38.7147,1,0
-0.251632,9072.64,42.5244,0.086989,393.8,-0.456177,38.714,1,0
-0.292205,9072.91,44.1456,0.089078,393.9,-0.042415,38.7122,1,0
-0.210014,9073.59,38.5345,0.086244,393.95,-0.112681,38.7,1,0
-0.174785,9074.35,37.3699,0.085367,393.975,0.049649,38.693,1,0
-0.246481,9074.48,37.0567,0.085413,393.975,0.049649,38.6967,1,0
-0.231162,9075.37,34.5768,0.056551,394.0,0.0,38.6997,1,0
-0.133311,9075.6,35.384,0.054784,394.025,-0.049649,38.6957,1,0
-0.106729,9076.17,35.6731,0.055948,394.0,0.0,38.6928,1,0
-0.11911,9077.13,37.9812,0.057673,394.0,0.0,38.6887,1,0
-0.228407,9078.03,44.9121,0.057909,394.05,-0.099675,38.6815,1,0
-0.216882,9078.86,47.0317,0.056104,394.15,-0.015122,38.6845,1,0
-0.125002,9079.44,46.0173,0.058322,394.2,-0.020522,38.678,1,0
-0.178891,9080.63,48.6522,0.057653,394.15,-0.015122,38.676,1,0
-0.210133,9081.26,51.6655,0.057987,394.15,-0.015122,38.6767,1,0
-0.123106,9081.98,62.2104,0.060704,394.15,-0.015122,38.673,1,0
-0.028392,9082.44,61.394,0.059864,394.175,-0.052852,38.6742,1,0
0.01335,9082.82,64.5914,0.059302,394.2,-0.089304,38.6705,1,0
0.049178,9083.14,64.38,0.059861,394.275,0.004431,38.6645,1,0
0.143068,9083.8,62.3886,0.069829,394.275,0.004431,38.6578,1,0
0.209429,9084.27,61.8188,0.069982,394.3,-0.063947,38.6575,1,0
0.264036,9085.02,64.5401,0.066817,394.325,-0.131961,38.6555,1,0
0.34943,9085.47,70.2867,0.086846,394.375,-0.142722,38.6555,1,0
0.323993,9086.14,76.1697,0.08555,394.45,-0.184594,38.6568,1,0
0.254992,9086.76,81.9764,0.09181,394.475,-0.254079,38.652,1,0
0.243765,9088.12,74.303,0.091962,394.55,-0.007932,38.6445,1,0
0.273276,9088.9,78.9262,0.091812,394.525,0.056833,38.6402,1,0
0.303543,9089.42,79.0995,0.093024,394.6,0.255828,38.6335,1,0
0.378017,9090.67,86.5119,0.101895,394.7,0.149904,38.633,1,0
0.343411,9091.16,79.7859,0.118644,394.775,0.124158,38.6285,1,0
0.296148,9091.73,88.5827,0.123027,394.825,0.159372,38.6257,1,0
0.394921,9092.49,96.3951,0.122748,394.825,0.159372,38.6177,1,0
0.422338,9093.14,97.8812,0.12343,394.9,0.196534,38.6172,1,0
0.388005,9093.97,105.102,0.118132,394.95,0.276092,38.6102,1,0
0.494158,9094.84,107.568,0.120772,394.925,0.320216,38.6102,1,0
0.411846,9095.81,107.314,0.118422,394.95,0.262661,38.6115,1,0
0.469945,9097.99,93.7407,0.115466,395.0,0.419263,38.5962,1,0
0.491575,9099.6,93.7369,0.113959,395.025,0.39168,38.5897,1,0
0.391654,9102.29,111.364,0.11198,395.0,0.419263,38.5835,1,0
0.226802,9103.95,112.617,0.118463,395.05,0.429575,38.5835,1,0
